st_postaje,tip_postaje,leto,tprim12,tprim15,zacetek_ks,konec_ks,traj_ks,tpres18,tpres21,tpres23,cdd24
253,registrator,1990,,,,,,,,,
253,registrator,1991,,,,,,,,,
253,registrator,1992,,,,,,,,,
253,registrator,1993,,,,,,,,,
253,registrator,1994,,,,,,,,,
253,registrator,1995,,,,,,,,,
253,registrator,1996,,,,,,,,,
253,registrator,1997,,,,,,,,,
253,registrator,1998,,,,,,,,,
253,registrator,1999,,,,,,,,,
253,registrator,2000,,,,,,,,,
253,registrator,2001,,,,,,,,,
253,registrator,2002,,,,,,,,,
253,registrator,2003,2755,2622,2002-09-16,2003-04-15,212,669,342,189,295
253,registrator,2004,2874,2713,2003-10-16,2004-05-27,225,294,101,41,68
253,registrator,2005,2819,2645,2004-10-13,2005-06-12,243,313,111,42,66
253,registrator,2006,2981,2815,2005-09-21,2006-06-13,266,398,186,92,152
253,registrator,2007,1873,1857,2006-10-18,2007-04-11,176,421,183,82,127
253,registrator,2008,2794,2602,2007-09-07,2008-05-02,239,412,164,65,109
253,registrator,2009,,,,,,,,,
253,registrator,2010,,,,,,,,,
253,registrator,2011,2834,2664,2010-09-21,2011-05-11,233,392,152,67,109
253,registrator,2012,,,,,,,,,
253,registrator,2013,,,,,,,,,
253,registrator,2014,,,,,,,,,
253,registrator,2015,,,,,,,,,
253,registrator,2016,,,,,,,,,
253,registrator,2017,,,,,,,,,
253,registrator,2018,,,,,,,,,
253,registrator,2019,,,,,,,,,
253,registrator,2020,,,,,,,,,
253,registrator,2021,,,,,,,,,
253,registrator,2022,,,,,,,,,
253,registrator,1961,,,,,,,,,
253,registrator,1962,,,,,,,,,
253,registrator,1963,,,,,,,,,
253,registrator,1964,,,,,,,,,
253,registrator,1965,,,,,,,,,
253,registrator,1966,,,,,,,,,
253,registrator,1967,,,,,,,,,
253,registrator,1968,,,,,,,,,
253,registrator,1969,,,,,,,,,
253,registrator,1970,,,,,,,,,
253,registrator,1971,,,,,,,,,
253,registrator,1972,,,,,,,,,
253,registrator,1973,,,,,,,,,
253,registrator,1974,,,,,,,,,
253,registrator,1975,,,,,,,,,
253,registrator,1976,,,,,,,,,
253,registrator,1977,,,,,,,,,
253,registrator,1978,,,,,,,,,
253,registrator,1979,,,,,,,,,
253,registrator,1980,,,,,,,,,
253,registrator,1981,,,,,,,,,
253,registrator,1982,,,,,,,,,
253,registrator,1983,,,,,,,,,
253,registrator,1984,,,,,,,,,
253,registrator,1985,,,,,,,,,
253,registrator,1986,,,,,,,,,
253,registrator,1987,,,,,,,,,
253,registrator,1988,,,,,,,,,
253,registrator,1989,,,,,,,,,
253,registrator,1990,,,,,,,,,
253,registrator,1991,,,,,,,,,
253,registrator,1992,,,,,,,,,
253,registrator,1993,,,,,,,,,
253,registrator,1994,,,,,,,,,
253,registrator,1995,,,,,,,,,
253,registrator,1996,,,,,,,,,
253,registrator,1997,,,,,,,,,
253,registrator,1998,,,,,,,,,
253,registrator,1999,,,,,,,,,
253,registrator,2000,,,,,,,,,
253,registrator,2001,,,,,,,,,
253,registrator,2002,,,,,,,,,
253,registrator,2003,,,,,,,,,
253,registrator,2004,,,,,,,,,
253,registrator,2005,,,,,,,,,
253,registrator,2006,,,,,,,,,
253,registrator,2007,,,,,,,,,
253,registrator,2008,,,,,,,,,
253,registrator,2009,,,,,,,,,
253,registrator,2010,,,,,,,,,
253,registrator,2011,,,,,,,,,
253,registrator,2012,,,,,,,,,
253,registrator,2013,,,,,,,,,
253,registrator,2014,,,,,,,,,
253,registrator,2015,,,,,,,,,
253,registrator,2016,,,,,,,,,
253,registrator,2017,,,,,,,,,
253,registrator,2018,,,,,,,,,
253,registrator,2019,,,,,,,,,
253,registrator,2020,,,,,,,,,
253,registrator,2021,,,,,,,,,
253,registrator,2022,,,,,,,,,
253,registrator,1961,,,,,,,,,
253,registrator,1962,,,,,,,,,
253,registrator,1963,,,,,,,,,
253,registrator,1964,,,,,,,,,
253,registrator,1965,,,,,,,,,
253,registrator,1966,,,,,,,,,
253,registrator,1967,,,,,,,,,
253,registrator,1968,,,,,,,,,
253,registrator,1969,,,,,,,,,
253,registrator,1970,,,,,,,,,
253,registrator,1971,,,,,,,,,
253,registrator,1972,,,,,,,,,
253,registrator,1973,,,,,,,,,
253,registrator,1974,,,,,,,,,
253,registrator,1975,,,,,,,,,
253,registrator,1976,,,,,,,,,
253,registrator,1977,,,,,,,,,
253,registrator,1978,,,,,,,,,
253,registrator,1979,,,,,,,,,
253,registrator,1980,,,,,,,,,
253,registrator,1981,,,,,,,,,
253,registrator,1982,,,,,,,,,
253,registrator,1983,,,,,,,,,
253,registrator,1984,,,,,,,,,
253,registrator,1985,,,,,,,,,
253,registrator,1986,,,,,,,,,
253,registrator,1987,,,,,,,,,
253,registrator,1988,,,,,,,,,
253,registrator,1989,,,,,,,,,
253,registrator,1990,,,,,,,,,
253,registrator,1991,,,,,,,,,
253,registrator,1992,,,,,,,,,
253,registrator,1993,,,,,,,,,
253,registrator,1994,,,,,,,,,
253,registrator,1995,,,,,,,,,
253,registrator,1996,,,,,,,,,
253,registrator,1997,,,,,,,,,
253,registrator,1998,,,,,,,,,
253,registrator,1999,,,,,,,,,
253,registrator,2000,,,,,,,,,
253,registrator,2001,,,,,,,,,
253,registrator,2002,,,,,,,,,
253,registrator,2003,,,,,,,,,
253,registrator,2004,,,,,,,,,
253,registrator,2005,,,,,,,,,
253,registrator,2006,,,,,,,,,
253,registrator,2007,,,,,,,,,
253,registrator,2008,,,,,,,,,
253,registrator,2009,,,,,,,,,
253,registrator,2010,,,,,,,,,
253,registrator,2011,,,,,,,,,
253,registrator,2012,,,,,,,,,
253,registrator,2013,,,,,,,,,
253,registrator,2014,,,,,,,,,
253,registrator,2015,,,,,,,,,
253,registrator,2016,,,,,,,,,
253,registrator,2017,,,,,,,,,
253,registrator,2018,,,,,,,,,
253,registrator,2019,,,,,,,,,
253,registrator,2020,,,,,,,,,
253,registrator,2021,,,,,,,,,
253,registrator,2022,,,,,,,,,
253,registrator,1961,,,,,,,,,
253,registrator,1962,,,,,,,,,
253,registrator,1963,,,,,,,,,
253,registrator,1964,,,,,,,,,
253,registrator,1965,,,,,,,,,
253,registrator,1966,,,,,,,,,
253,registrator,1967,,,,,,,,,
253,registrator,1968,,,,,,,,,
253,registrator,1969,,,,,,,,,
253,registrator,1970,,,,,,,,,
253,registrator,1971,,,,,,,,,
253,registrator,1972,,,,,,,,,
253,registrator,1973,,,,,,,,,
253,registrator,1974,,,,,,,,,
253,registrator,1975,,,,,,,,,
253,registrator,1976,,,,,,,,,
253,registrator,1977,,,,,,,,,
253,registrator,1978,,,,,,,,,
253,registrator,1979,,,,,,,,,
253,registrator,1980,,,,,,,,,
253,registrator,1981,,,,,,,,,
253,registrator,1982,,,,,,,,,
253,registrator,1983,,,,,,,,,
253,registrator,1984,,,,,,,,,
253,registrator,1985,,,,,,,,,
253,registrator,1986,,,,,,,,,
253,registrator,1987,,,,,,,,,
253,registrator,1988,,,,,,,,,
253,registrator,1989,,,,,,,,,
253,registrator,1990,,,,,,,,,
253,registrator,1991,,,,,,,,,
253,registrator,1992,,,,,,,,,
253,registrator,1993,,,,,,,,,
253,registrator,1994,,,,,,,,,
253,registrator,1995,,,,,,,,,
253,registrator,1996,,,,,,,,,
253,registrator,1997,,,,,,,,,
253,registrator,1998,,,,,,,,,
253,registrator,1999,,,,,,,,,
253,registrator,2000,,,,,,,,,
253,registrator,2001,,,,,,,,,
253,registrator,2002,,,,,,,,,
253,registrator,2003,,,,,,,,,
253,registrator,2004,,,,,,,,,
253,registrator,2005,,,,,,,,,
253,registrator,2006,,,,,,,,,
253,registrator,2007,,,,,,,,,
253,registrator,2008,,,,,,,,,
253,registrator,2009,,,,,,,,,
253,registrator,2010,,,,,,,,,
253,registrator,2011,,,,,,,,,
253,registrator,2012,,,,,,,,,
253,registrator,2013,,,,,,,,,
253,registrator,2014,,,,,,,,,
253,registrator,2015,,,,,,,,,
253,registrator,2016,,,,,,,,,
253,registrator,2017,,,,,,,,,
253,registrator,2018,,,,,,,,,
253,registrator,2019,,,,,,,,,
253,registrator,2020,,,,,,,,,
253,registrator,2021,,,,,,,,,
253,registrator,2022,,,,,,,,,
257,podnebna,1961,2628,2418,1960-09-12,1961-05-24,255,162,47,15,28
257,podnebna,1962,3349,2989,1961-09-26,1962-06-15,263,222,68,16,28
257,podnebna,1963,3703,3350,1962-09-11,1963-05-11,243,274,98,33,56
257,podnebna,1964,3327,2982,1963-10-01,1964-05-20,233,211,46,5,4
257,podnebna,1965,3285,2931,1964-09-27,1965-05-25,241,176,58,17,31
257,podnebna,1966,2889,2607,1965-10-10,1966-06-01,235,191,41,7,14
257,podnebna,1967,2999,2829,1966-09-22,1967-06-17,269,249,79,20,30
257,podnebna,1968,2914,2725,1967-10-08,1968-05-23,229,196,61,29,47
257,podnebna,1969,3283,3012,1968-09-26,1969-05-25,242,231,54,11,17
257,podnebna,1970,3339,3093,1969-09-22,1970-05-31,252,262,85,24,45
257,podnebna,1971,3009,2822,1970-09-26,1971-05-06,223,242,67,19,32
257,podnebna,1972,3230,2972,1971-09-09,1972-05-09,244,219,58,15,25
257,podnebna,1973,3458,3098,1972-09-14,1973-04-29,228,214,45,9,18
257,podnebna,1974,3106,2835,1973-09-28,1974-05-28,243,185,56,14,27
257,podnebna,1975,3016,2690,1974-09-28,1975-06-09,255,157,21,3,3
257,podnebna,1976,3384,3001,1975-10-08,1976-06-09,246,133,31,7,12
257,podnebna,1977,2871,2656,1976-09-06,1977-06-06,274,185,38,8,12
257,podnebna,1978,3275,2952,1977-09-19,1978-05-20,244,126,29,4,3
257,podnebna,1979,3378,3046,1978-09-15,1979-05-12,240,232,49,13,20
257,podnebna,1980,3298,2988,1979-09-18,1980-05-27,253,175,50,10,15
257,podnebna,1981,3261,3046,1980-10-04,1981-05-16,225,241,67,16,25
257,podnebna,1982,3275,3035,1981-10-15,1982-05-04,202,272,66,15,23
257,podnebna,1983,2693,2494,1982-10-07,1983-04-19,195,304,88,27,47
257,podnebna,1984,3414,3111,1983-10-15,1984-05-18,217,141,38,14,21
257,podnebna,1985,3425,3136,1984-09-27,1985-05-11,227,218,62,19,28
257,podnebna,1986,,,,,,,,,
257,podnebna,1987,,,,,,,,,
257,podnebna,1988,,,1987-09-30,1988-05-26,240,,,,
257,podnebna,1989,3156,2857,1988-09-16,1989-05-11,238,152,32,5,9
257,podnebna,1990,2965,2742,1989-10-03,1990-06-03,244,177,46,14,29
257,podnebna,1991,3376,3105,1990-09-14,1991-05-30,259,241,63,15,25
257,podnebna,1992,3202,2906,1991-10-05,1992-05-23,232,283,90,29,46
257,podnebna,1993,3032,2810,1992-10-04,1993-04-23,202,264,91,30,50
257,podnebna,1994,2909,2742,1993-10-06,1994-05-12,219,371,136,48,84
257,podnebna,1995,3051,2717,1994-09-20,1995-05-25,248,225,59,13,24
257,podnebna,1996,3294,3084,1995-10-01,1996-04-21,204,189,44,13,22
257,podnebna,1997,3215,3088,1996-09-08,1997-05-02,237,344,85,16,32
257,podnebna,1998,2753,2663,1997-09-23,1998-04-25,215,426,190,90,148
257,podnebna,1999,2988,2897,1998-10-22,1999-04-28,189,313,102,40,68
257,podnebna,2000,2905,2668,1999-10-07,2000-04-13,190,482,225,118,177
257,podnebna,2001,2308,2156,2000-10-10,2001-04-25,198,412,174,77,139
257,podnebna,2002,2870,2637,2001-09-18,2002-05-03,228,339,111,44,82
257,podnebna,2003,3069,2807,2002-09-15,2003-04-30,228,641,327,175,278
257,podnebna,2004,3101,2854,2003-10-16,2004-05-27,225,274,89,32,50
257,podnebna,2005,3016,2798,2004-09-27,2005-06-12,259,268,88,32,57
257,podnebna,2006,3087,2917,2005-09-21,2006-06-10,263,379,173,83,137
257,podnebna,2007,2098,2036,2006-10-11,2007-04-11,183,389,169,70,110
257,podnebna,2008,2971,2764,2007-09-07,2008-04-28,235,406,161,62,99
257,podnebna,2009,2760,2627,2008-09-16,2009-04-27,224,452,176,69,108
257,podnebna,2010,2960,2712,2009-10-15,2010-04-25,193,372,159,69,107
257,podnebna,2011,3119,2877,2010-09-21,2011-05-12,234,381,135,55,93
257,podnebna,2012,3114,2842,2011-10-10,2012-05-22,226,435,190,92,150
257,podnebna,2013,3063,2759,2012-10-11,2013-06-04,237,377,158,87,131
257,podnebna,2014,2332,2208,2013-10-05,2014-05-19,227,283,88,26,43
257,podnebna,2015,2460,2291,2014-09-26,2015-04-27,214,478,222,104,162
257,podnebna,2016,2611,2387,2015-09-10,2016-05-20,254,392,131,55,91
257,podnebna,2017,2851,2637,2016-10-06,2017-05-03,210,496,246,133,200
257,podnebna,2018,2684,2401,2017-10-03,2018-04-15,195,421,138,48,80
257,podnebna,2019,2843,2480,2018-09-27,2019-05-20,236,386,151,54,90
257,podnebna,2020,2445,2192,2019-09-22,2020-04-12,204,319,109,40,64
257,podnebna,2021,2824,2584,2020-09-29,2021-05-11,225,365,155,71,120
257,podnebna,2022,,,,,,,,,
257,samodejna,1961,,,,,,,,,
257,samodejna,1962,,,,,,,,,
257,samodejna,1963,,,,,,,,,
257,samodejna,1964,,,,,,,,,
257,samodejna,1965,,,,,,,,,
257,samodejna,1966,,,,,,,,,
257,samodejna,1967,,,,,,,,,
257,samodejna,1968,,,,,,,,,
257,samodejna,1969,,,,,,,,,
257,samodejna,1970,,,,,,,,,
257,samodejna,1971,,,,,,,,,
257,samodejna,1972,,,,,,,,,
257,samodejna,1973,,,,,,,,,
257,samodejna,1974,,,,,,,,,
257,samodejna,1975,,,,,,,,,
257,samodejna,1976,,,,,,,,,
257,samodejna,1977,,,,,,,,,
257,samodejna,1978,,,,,,,,,
257,samodejna,1979,,,,,,,,,
257,samodejna,1980,,,,,,,,,
257,samodejna,1981,,,,,,,,,
257,samodejna,1982,,,,,,,,,
257,samodejna,1983,,,,,,,,,
257,samodejna,1984,,,,,,,,,
257,samodejna,1985,,,,,,,,,
257,samodejna,1986,,,,,,,,,
257,samodejna,1987,,,,,,,,,
257,samodejna,1988,,,,,,,,,
257,samodejna,1989,,,,,,,,,
257,samodejna,1990,,,,,,,,,
257,samodejna,1991,,,,,,,,,
257,samodejna,1992,,,,,,,,,
257,samodejna,1993,,,,,,,,,
257,samodejna,1994,,,,,,,,,
257,samodejna,1995,,,,,,,,,
257,samodejna,1996,,,,,,,,,
257,samodejna,1997,,,,,,,,,
257,samodejna,1998,,,,,,,,,
257,samodejna,1999,,,,,,,,,
257,samodejna,2000,,,,,,,,,
257,samodejna,2001,,,,,,,,,
257,samodejna,2002,,,,,,,,,
257,samodejna,2003,3176,2864,2002-09-15,2003-05-25,253,558,260,124,198
257,samodejna,2004,3151,2892,2003-09-05,2004-05-31,270,206,60,20,32
257,samodejna,2005,,,,,,,,,
257,samodejna,2006,,,2005-09-21,2006-06-13,266,,,,
257,samodejna,2007,,,2006-10-11,2007-04-14,186,,,,
257,samodejna,2008,,,,,,,,,
257,samodejna,2009,2874,2662,2008-09-16,2009-06-03,261,373,129,49,75
257,samodejna,2010,2978,2741,2009-10-15,2010-05-24,222,313,119,50,80
257,samodejna,2011,3123,2834,2010-09-01,2011-05-11,253,343,113,43,71
257,samodejna,2012,3155,2804,2011-10-10,2012-05-21,225,404,168,77,125
257,samodejna,2013,2952,2675,2012-10-11,2013-06-04,237,377,160,84,127
257,samodejna,2014,2315,2201,2013-10-02,2014-05-19,230,266,77,20,34
257,samodejna,2015,2499,2312,2014-09-25,2015-04-27,215,447,201,92,144
257,samodejna,2016,2621,2378,2015-09-10,2016-05-23,257,361,121,48,82
257,samodejna,2017,2873,2638,2016-09-24,2017-05-03,222,467,230,121,189
257,samodejna,2018,2616,2381,2017-09-22,2018-04-16,207,417,133,39,67
257,samodejna,2019,2672,2417,2018-09-27,2019-05-20,236,435,187,72,121
257,samodejna,2020,2329,2122,2019-09-22,2020-04-12,204,349,124,49,82
257,samodejna,2021,2734,2511,2020-09-29,2021-05-11,225,405,181,89,144
257,samodejna,2022,,,,,,,,,
257,registrator,1961,,,,,,,,,
257,registrator,1962,,,,,,,,,
257,registrator,1963,,,,,,,,,
257,registrator,1964,,,,,,,,,
257,registrator,1965,,,,,,,,,
257,registrator,1966,,,,,,,,,
257,registrator,1967,,,,,,,,,
257,registrator,1968,,,,,,,,,
257,registrator,1969,,,,,,,,,
257,registrator,1970,,,,,,,,,
257,registrator,1971,,,,,,,,,
257,registrator,1972,,,,,,,,,
257,registrator,1973,,,,,,,,,
257,registrator,1974,,,,,,,,,
257,registrator,1975,,,,,,,,,
257,registrator,1976,,,,,,,,,
257,registrator,1977,,,,,,,,,
257,registrator,1978,,,,,,,,,
257,registrator,1979,,,,,,,,,
257,registrator,1980,,,,,,,,,
257,registrator,1981,,,,,,,,,
257,registrator,1982,,,,,,,,,
257,registrator,1983,,,,,,,,,
257,registrator,1984,,,,,,,,,
257,registrator,1985,,,,,,,,,
257,registrator,1986,,,,,,,,,
257,registrator,1987,,,,,,,,,
257,registrator,1988,,,,,,,,,
257,registrator,1989,,,,,,,,,
257,registrator,1990,,,,,,,,,
257,registrator,1991,,,,,,,,,
257,registrator,1992,,,,,,,,,
257,registrator,1993,,,,,,,,,
257,registrator,1994,,,,,,,,,
257,registrator,1995,,,,,,,,,
257,registrator,1996,,,,,,,,,
257,registrator,1997,,,,,,,,,
257,registrator,1998,,,,,,,,,
257,registrator,1999,,,,,,,,,
257,registrator,2000,,,,,,,,,
257,registrator,2001,,,,,,,,,
257,registrator,2002,,,,,,,,,
257,registrator,2003,,,,,,,,,
257,registrator,2004,,,,,,,,,
257,registrator,2005,,,,,,,,,
257,registrator,2006,,,,,,,,,
257,registrator,2007,,,,,,,,,
257,registrator,2008,,,,,,,,,
257,registrator,2009,,,,,,,,,
257,registrator,2010,,,,,,,,,
257,registrator,2011,,,,,,,,,
257,registrator,2012,,,,,,,,,
257,registrator,2013,,,,,,,,,
257,registrator,2014,,,,,,,,,
257,registrator,2015,,,,,,,,,
257,registrator,2016,,,,,,,,,
257,registrator,2017,,,,,,,,,
257,registrator,2018,,,,,,,,,
257,registrator,2019,,,,,,,,,
257,registrator,2020,,,,,,,,,
257,registrator,2021,,,,,,,,,
257,registrator,2022,,,,,,,,,
257,registrator,1961,,,,,,,,,
257,registrator,1962,,,,,,,,,
257,registrator,1963,,,,,,,,,
257,registrator,1964,,,,,,,,,
257,registrator,1965,,,,,,,,,
257,registrator,1966,,,,,,,,,
257,registrator,1967,,,,,,,,,
257,registrator,1968,,,,,,,,,
257,registrator,1969,,,,,,,,,
257,registrator,1970,,,,,,,,,
257,registrator,1971,,,,,,,,,
257,registrator,1972,,,,,,,,,
257,registrator,1973,,,,,,,,,
257,registrator,1974,,,,,,,,,
257,registrator,1975,,,,,,,,,
257,registrator,1976,,,,,,,,,
257,registrator,1977,,,,,,,,,
257,registrator,1978,,,,,,,,,
257,registrator,1979,,,,,,,,,
257,registrator,1980,,,,,,,,,
257,registrator,1981,,,,,,,,,
257,registrator,1982,,,,,,,,,
257,registrator,1983,,,,,,,,,
257,registrator,1984,,,,,,,,,
257,registrator,1985,,,,,,,,,
257,registrator,1986,,,,,,,,,
257,registrator,1987,,,,,,,,,
257,registrator,1988,,,,,,,,,
257,registrator,1989,,,,,,,,,
257,registrator,1990,,,,,,,,,
257,registrator,1991,,,,,,,,,
257,registrator,1992,,,,,,,,,
257,registrator,1993,,,,,,,,,
257,registrator,1994,,,,,,,,,
257,registrator,1995,,,,,,,,,
257,registrator,1996,,,,,,,,,
257,registrator,1997,,,,,,,,,
257,registrator,1998,,,,,,,,,
257,registrator,1999,,,,,,,,,
257,registrator,2000,,,,,,,,,
257,registrator,2001,,,,,,,,,
257,registrator,2002,,,,,,,,,
257,registrator,2003,,,,,,,,,
257,registrator,2004,,,,,,,,,
257,registrator,2005,,,,,,,,,
257,registrator,2006,,,,,,,,,
257,registrator,2007,,,,,,,,,
257,registrator,2008,,,,,,,,,
257,registrator,2009,,,,,,,,,
257,registrator,2010,,,,,,,,,
257,registrator,2011,,,,,,,,,
257,registrator,2012,,,,,,,,,
257,registrator,2013,,,,,,,,,
257,registrator,2014,,,,,,,,,
257,registrator,2015,,,,,,,,,
257,registrator,2016,,,,,,,,,
257,registrator,2017,,,,,,,,,
257,registrator,2018,,,,,,,,,
257,registrator,2019,,,,,,,,,
257,registrator,2020,,,,,,,,,
257,registrator,2021,,,,,,,,,
257,registrator,2022,,,,,,,,,
261,podnebna,1961,3165,2909,1960-09-09,1961-06-17,282,64,9,0,0
261,podnebna,1962,3772,3499,1961-07-08,1962-06-30,358,88,11,2,3
261,podnebna,1963,4202,3845,1962-07-01,1963-06-08,343,107,15,1,0
261,podnebna,1964,3682,3471,1963-09-01,1964-06-02,276,51,0,0,0
261,podnebna,1965,3882,3019,1964-07-13,1965-06-20,343,70,10,0,0
261,podnebna,1966,3428,3228,1965-08-14,1966-06-08,299,42,3,0,0
261,podnebna,1967,3572,3337,1966-07-11,1967-06-23,348,78,10,0,0
261,podnebna,1968,3330,3146,1967-09-14,1968-06-16,277,50,14,5,9
261,podnebna,1969,3913,3559,1968-07-21,1969-06-30,345,50,3,0,0
261,podnebna,1970,3919,3582,1969-07-01,1970-06-08,343,68,8,0,0
261,podnebna,1971,3698,3392,1970-07-06,1971-06-23,353,84,13,0,0
261,podnebna,1972,3796,3463,1971-07-02,1972-06-06,341,56,7,1,3
261,podnebna,1973,4035,3680,1972-08-25,1973-05-21,270,45,2,0,0
261,podnebna,1974,3690,3384,1973-07-27,1974-06-16,325,73,8,1,0
261,podnebna,1975,3650,3321,1974-09-28,1975-06-13,259,29,0,0,0
261,podnebna,1976,3920,3539,1975-10-07,1976-06-10,248,30,2,0,0
261,podnebna,1977,3492,3217,1976-08-04,1977-06-07,308,37,1,0,0
261,podnebna,1978,,,,,,,,,
261,podnebna,1979,,,,,,,,,
261,podnebna,1980,,,,,,,,,
261,podnebna,1981,,,,,,,,,
261,podnebna,1982,,,,,,,,,
261,podnebna,1983,,,,,,,,,
261,podnebna,1984,,,,,,,,,
261,podnebna,1985,,,,,,,,,
261,podnebna,1986,,,,,,,,,
261,podnebna,1987,,,,,,,,,
261,podnebna,1988,,,,,,,,,
261,podnebna,1989,,,,,,,,,
261,podnebna,1990,,,,,,,,,
261,podnebna,1991,,,,,,,,,
261,podnebna,1992,,,,,,,,,
261,podnebna,1993,,,,,,,,,
261,podnebna,1994,,,,,,,,,
261,podnebna,1995,,,,,,,,,
261,podnebna,1996,,,,,,,,,
261,podnebna,1997,,,,,,,,,
261,podnebna,1998,,,,,,,,,
261,podnebna,1999,,,,,,,,,
261,podnebna,2000,,,,,,,,,
261,podnebna,2001,,,,,,,,,
261,podnebna,2002,,,,,,,,,
261,podnebna,2003,,,,,,,,,
261,podnebna,2004,,,,,,,,,
261,podnebna,2005,,,,,,,,,
261,podnebna,2006,,,,,,,,,
261,podnebna,2007,,,,,,,,,
261,podnebna,2008,,,,,,,,,
261,podnebna,2009,,,,,,,,,
261,podnebna,2010,,,,,,,,,
261,podnebna,2011,,,,,,,,,
261,podnebna,2012,,,,,,,,,
261,podnebna,2013,,,,,,,,,
261,podnebna,2014,,,,,,,,,
261,podnebna,2015,,,,,,,,,
261,podnebna,2016,,,,,,,,,
261,podnebna,2017,,,,,,,,,
261,podnebna,2018,,,,,,,,,
261,podnebna,2019,,,,,,,,,
261,podnebna,2020,,,,,,,,,
261,podnebna,2021,,,,,,,,,
261,podnebna,2022,,,,,,,,,
264,podnebna,1961,,,,,,,,,
264,podnebna,1962,3621,3184,1961-10-09,1962-06-30,265,135,20,3,4
264,podnebna,1963,3945,3163,1962-07-01,1963-05-26,330,182,47,11,18
264,podnebna,1964,3660,3298,1963-10-01,1964-05-27,240,92,3,0,0
264,podnebna,1965,3584,3234,1964-09-27,1965-06-13,260,90,17,3,3
264,podnebna,1966,3324,3010,1965-09-14,1966-06-06,266,90,9,0,0
264,podnebna,1967,3307,3018,1966-08-28,1967-06-17,294,130,20,0,0
264,podnebna,1968,3247,2943,1967-10-08,1968-05-25,231,80,20,6,8
264,podnebna,1969,3673,3330,1968-07-23,1969-06-12,325,85,4,0,0
264,podnebna,1970,3752,3322,1969-07-02,1970-06-07,341,120,16,0,0
264,podnebna,1971,3465,3103,1970-07-18,1971-05-17,304,112,18,6,10
264,podnebna,1972,3594,3130,1971-09-04,1972-06-06,277,111,17,1,0
264,podnebna,1973,3745,3305,1972-08-25,1973-05-21,270,85,5,0,0
264,podnebna,1974,3522,3087,1973-09-14,1974-06-16,276,106,17,0,0
264,podnebna,1975,3315,2928,1974-09-28,1975-06-11,257,72,4,0,0
264,podnebna,1976,3664,3215,1975-10-08,1976-06-01,238,73,11,1,0
264,podnebna,1977,3295,2886,1976-09-06,1977-06-08,276,89,10,0,0
264,podnebna,1978,3592,3209,1977-09-16,1978-06-18,276,44,2,0,0
264,podnebna,1979,3762,3318,1978-07-24,1979-05-19,300,111,13,0,0
264,podnebna,1980,3623,3249,1979-09-19,1980-06-04,260,85,6,0,0
264,podnebna,1981,3619,3193,1980-08-26,1981-06-23,302,128,21,4,5
264,podnebna,1982,3559,3195,1981-08-24,1982-06-18,299,149,21,2,3
264,podnebna,1983,2959,2681,1982-10-06,1983-06-01,239,181,39,12,20
264,podnebna,1984,3685,3226,1983-09-20,1984-05-28,252,65,10,2,3
264,podnebna,1985,3751,3317,1984-08-30,1985-05-12,256,120,22,2,4
264,podnebna,1986,3481,3051,1985-09-10,1986-06-11,275,157,30,3,7
264,podnebna,1987,3792,3378,1986-09-07,1987-06-21,288,162,38,11,14
264,podnebna,1988,3131,2750,1987-09-30,1988-05-06,220,145,38,8,12
264,podnebna,1989,3312,2889,1988-09-16,1989-06-11,269,118,18,1,0
264,podnebna,1990,3216,2740,1989-10-02,1990-06-08,250,117,23,4,7
264,podnebna,1991,3558,3110,1990-09-14,1991-06-01,261,179,41,5,7
264,podnebna,1992,3277,2914,1991-09-26,1992-05-24,242,196,47,4,3
264,podnebna,1993,3234,2860,1992-09-07,1993-04-25,231,187,45,9,13
264,podnebna,1994,3112,2795,1993-08-31,1994-05-15,258,243,60,9,13
